"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
633679,"9","leaf","2025-06-11T03:31:31.777420Z",1085621,"/data/upload/272/a0f13bef-crop_1136_color100_100_100_w99_h53.png",1.396,"2025-06-11T03:31:31.777434Z"
633683,"9","soil","2025-06-11T03:31:34.787963Z",1085622,"/data/upload/272/25297809-crop_4989_color100_100_100_w151_h89.png",2.835,"2025-06-11T03:31:34.787990Z"
633686,"9","hedge_hog","2025-06-11T03:31:36.263663Z",1085623,"/data/upload/272/81439ace-crop_3839_color0_0_0_w55_h30.png",1.324,"2025-06-11T03:31:36.263676Z"
633687,"9","not_sure","2025-06-11T03:31:37.500628Z",1085624,"/data/upload/272/ea41387e-crop_4459_color100_100_100_w44_h29.png",1.056,"2025-06-11T03:31:37.500641Z"
633689,"9","leaf","2025-06-11T03:31:39.072163Z",1085625,"/data/upload/272/bf04cc01-crop_3436_color0_0_0_w92_h46.png",1.349,"2025-06-11T03:31:39.072177Z"
633692,"9","not_sure","2025-06-11T03:31:41.559551Z",1085626,"/data/upload/272/4d238062-crop_1492_color100_100_100_w51_h33.png",1.647,"2025-06-11T03:31:41.559567Z"
633693,"9","leaf","2025-06-11T03:31:43.300862Z",1085627,"/data/upload/272/ed8efa76-crop_3979_color0_0_0_w145_h38.png",1.303,"2025-06-11T03:31:43.300886Z"
633697,"9","grass","2025-06-11T03:31:52.545017Z",1085628,"/data/upload/272/82b4ff5d-crop_0239_color0_0_0_w132_h38.png",8.917,"2025-06-11T03:31:52.545030Z"
633698,"9","grass","2025-06-11T03:31:54.490203Z",1085629,"/data/upload/272/ba770e90-crop_2804_color0_0_0_w110_h32.png",1.514,"2025-06-11T03:31:54.490217Z"
633701,"9","leaf","2025-06-11T03:31:56.108989Z",1085630,"/data/upload/272/baec602c-crop_4799_color0_0_0_w57_h41.png",1.409,"2025-06-11T03:31:56.109004Z"
633705,"9","grass","2025-06-11T03:31:58.314902Z",1085631,"/data/upload/272/050e7599-crop_1223_color100_100_100_w83_h41.png",2.018,"2025-06-11T03:31:58.314923Z"
633707,"9","not_sure","2025-06-11T03:31:59.849621Z",1085632,"/data/upload/272/0b165748-crop_3365_color0_0_0_w58_h13.png",1.267,"2025-06-11T03:31:59.849637Z"
633709,"9","soil","2025-06-11T03:32:01.594145Z",1085633,"/data/upload/272/41912b86-crop_4235_color100_100_100_w86_h67.png",1.421,"2025-06-11T03:32:01.594163Z"
633710,"9","not_sure","2025-06-11T03:32:02.860360Z",1085634,"/data/upload/272/3569b8a7-crop_3109_color100_100_100_w41_h31.png",1.06,"2025-06-11T03:32:02.860380Z"
633711,"9","not_sure","2025-06-11T03:32:04.868723Z",1085635,"/data/upload/272/c4f1ca86-crop_1805_color0_0_0_w111_h66.png",1.814,"2025-06-11T03:32:04.868742Z"
633715,"9","not_sure","2025-06-11T03:32:14.407018Z",1085636,"/data/upload/272/86a731d2-crop_0260_color0_0_0_w44_h19.png",3.997,"2025-06-11T03:32:14.407032Z"
633716,"9","leaf","2025-06-11T03:32:17.047107Z",1085637,"/data/upload/272/b0e15a63-crop_2186_color100_100_100_w96_h71.png",2.427,"2025-06-11T03:32:17.047121Z"
633719,"9","leaf","2025-06-11T03:32:19.176500Z",1085638,"/data/upload/272/10e30447-crop_4746_color0_0_0_w101_h69.png",1.867,"2025-06-11T03:32:19.176514Z"
633721,"9","not_sure","2025-06-11T03:32:20.759602Z",1085639,"/data/upload/272/5bcc4a16-crop_2531_color100_100_100_w43_h33.png",1.287,"2025-06-11T03:32:20.759617Z"
633722,"9","grass","2025-06-11T03:32:22.170264Z",1085640,"/data/upload/272/b48246a9-crop_3447_color0_0_0_w156_h42.png",1.163,"2025-06-11T03:32:22.170286Z"
633723,"9","leaf","2025-06-11T03:32:23.871524Z",1085641,"/data/upload/272/3422632d-crop_2507_color0_0_0_w46_h73.png",1.404,"2025-06-11T03:32:23.871541Z"
633724,"9","not_sure","2025-06-11T03:32:25.202951Z",1085642,"/data/upload/272/d8d1f50a-crop_1659_color100_100_100_w58_h36.png",1.138,"2025-06-11T03:32:25.202967Z"
633725,"9","grass","2025-06-11T03:32:26.928695Z",1085643,"/data/upload/272/4c1818c8-crop_0684_color0_0_0_w152_h13.png",1.486,"2025-06-11T03:32:26.928709Z"
633726,"9","not_sure","2025-06-11T03:32:28.556843Z",1085644,"/data/upload/272/965d7dd0-crop_3260_color100_100_100_w63_h34.png",1.397,"2025-06-11T03:32:28.556862Z"
633727,"9","grass","2025-06-11T03:32:29.958762Z",1085645,"/data/upload/272/bab93a24-crop_0749_color100_100_100_w74_h13.png",1.174,"2025-06-11T03:32:29.958778Z"
633730,"9","leaf","2025-06-11T03:32:33.547262Z",1085646,"/data/upload/272/41a05839-crop_4924_color100_100_100_w66_h62.png",9.023,"2025-06-11T03:32:40.968136Z"
633733,"9","grass","2025-06-11T03:32:44.404295Z",1085647,"/data/upload/272/f3f66f9f-crop_0743_color0_0_0_w52_h33.png",1.895,"2025-06-11T03:32:44.404311Z"
633734,"9","leaf","2025-06-11T03:32:46.640247Z",1085648,"/data/upload/272/afa50628-crop_3356_color0_0_0_w61_h32.png",1.966,"2025-06-11T03:32:46.640268Z"
633736,"9","leaf","2025-06-11T03:32:48.591514Z",1085649,"/data/upload/272/ced03a8d-crop_1071_color0_0_0_w26_h47.png",1.704,"2025-06-11T03:32:48.591541Z"
633738,"9","soil","2025-06-11T03:32:50.357718Z",1085650,"/data/upload/272/d3c510c1-crop_1694_color100_100_100_w134_h107.png",1.557,"2025-06-11T03:32:50.357734Z"
633740,"9","soil","2025-06-11T03:32:52.265181Z",1085651,"/data/upload/272/7c733717-crop_3998_color100_100_100_w46_h58.png",1.697,"2025-06-11T03:32:52.265202Z"
633742,"9","not_sure","2025-06-11T03:32:54.275628Z",1085652,"/data/upload/272/6db552f7-crop_4198_color100_100_100_w60_h61.png",1.797,"2025-06-11T03:32:54.275640Z"
633743,"9","leaf","2025-06-11T03:32:57.009114Z",1085653,"/data/upload/272/d5ca4771-crop_3148_color100_100_100_w73_h81.png",2.47,"2025-06-11T03:32:57.009134Z"
633745,"9","not_sure","2025-06-11T03:32:58.292872Z",1085654,"/data/upload/272/fde2fc2b-crop_3090_color100_100_100_w49_h26.png",0.984,"2025-06-11T03:32:58.292902Z"
633746,"9","leaf","2025-06-11T03:33:02.095868Z",1085655,"/data/upload/272/8c402065-crop_4092_color100_100_100_w82_h57.png",3.442,"2025-06-11T03:33:02.095887Z"
633747,"9","grass","2025-06-11T03:33:04.610525Z",1085656,"/data/upload/272/26fbf85d-crop_0297_color0_0_0_w66_h39.png",2.171,"2025-06-11T03:33:04.610541Z"
633749,"9","not_sure","2025-06-11T03:33:07.315062Z",1085657,"/data/upload/272/8bb13aa1-crop_1697_color100_100_100_w34_h34.png",2.447,"2025-06-11T03:33:07.315078Z"
633751,"9","not_sure","2025-06-11T03:33:17.538191Z",1085658,"/data/upload/272/e7573461-crop_4530_color100_100_100_w83_h38.png",9.826,"2025-06-11T03:33:17.538206Z"
633753,"9","soil","2025-06-11T03:33:23.392432Z",1085659,"/data/upload/272/af4a1dfc-crop_1843_color100_100_100_w57_h56.png",5.511,"2025-06-11T03:33:23.392446Z"
633756,"9","soil","2025-06-11T03:33:26.199276Z",1085660,"/data/upload/272/d96bec3c-crop_2468_color100_100_100_w51_h41.png",2.628,"2025-06-11T03:33:26.199296Z"
633758,"9","hedge_hog","2025-06-11T03:33:29.503999Z",1085661,"/data/upload/272/1ef4ee44-crop_3753_color0_0_0_w47_h35.png",3.094,"2025-06-11T03:33:29.504032Z"
633760,"9","not_sure","2025-06-11T03:33:32.565865Z",1085662,"/data/upload/272/230e6ba4-crop_4793_color100_100_100_w78_h41.png",2.84,"2025-06-11T03:33:32.565883Z"
633761,"9","not_sure","2025-06-11T03:33:34.014823Z",1085663,"/data/upload/272/82871db4-crop_4359_color100_100_100_w44_h19.png",1.241,"2025-06-11T03:33:34.014845Z"
633763,"9","not_sure","2025-06-11T03:33:35.554321Z",1085664,"/data/upload/272/1914f876-crop_1609_color100_100_100_w28_h29.png",1.355,"2025-06-11T03:33:35.554336Z"
633766,"9","obstacle","2025-06-11T03:33:39.899247Z",1085665,"/data/upload/272/b88a7797-crop_4859_color0_0_0_w145_h31.png",4.167,"2025-06-11T03:33:39.899262Z"
633767,"9","not_sure","2025-06-11T03:33:42.911970Z",1085666,"/data/upload/272/24946415-crop_4395_color0_0_0_w35_h39.png",2.791,"2025-06-11T03:33:42.911989Z"
633769,"9","leaf","2025-06-11T03:33:44.615843Z",1085667,"/data/upload/272/c8828eb3-crop_0747_color100_100_100_w48_h48.png",1.494,"2025-06-11T03:33:44.615863Z"
633771,"9","soil","2025-06-11T03:33:46.697972Z",1085668,"/data/upload/272/4001ca76-crop_2791_color100_100_100_w74_h42.png",1.699,"2025-06-11T03:33:46.697992Z"
633772,"9","hedge_hog","2025-06-11T03:33:48.321476Z",1085669,"/data/upload/272/79c938e9-crop_2793_color0_0_0_w46_h46.png",1.366,"2025-06-11T03:33:48.321497Z"
633773,"9","not_sure","2025-06-11T03:33:49.913588Z",1085670,"/data/upload/272/898e7d69-crop_0639_color100_100_100_w34_h26.png",1.339,"2025-06-11T03:33:49.913603Z"
633774,"9","leaf","2025-06-11T03:33:51.548593Z",1085671,"/data/upload/272/616a81c3-crop_4164_color0_0_0_w75_h45.png",1.356,"2025-06-11T03:33:51.548610Z"
633776,"9","not_sure","2025-06-11T03:33:52.805582Z",1085672,"/data/upload/272/32a210fa-crop_2424_color0_0_0_w30_h34.png",1.011,"2025-06-11T03:33:52.805604Z"
633777,"9","not_sure","2025-06-11T03:33:56.615628Z",1085673,"/data/upload/272/d937d80f-crop_4356_color100_100_100_w47_h20.png",3.593,"2025-06-11T03:33:56.615654Z"
633778,"9","not_sure","2025-06-11T03:34:00.642238Z",1085674,"/data/upload/272/9698616c-crop_4757_color100_100_100_w74_h30.png",3.725,"2025-06-11T03:34:00.642252Z"
633781,"9","soil","2025-06-11T03:34:02.531252Z",1085675,"/data/upload/272/18519254-crop_2033_color100_100_100_w35_h68.png",1.679,"2025-06-11T03:34:02.531266Z"
633783,"9","grass","2025-06-11T03:34:03.989245Z",1085676,"/data/upload/272/b3dccc91-crop_4289_color100_100_100_w45_h56.png",1.206,"2025-06-11T03:34:03.989269Z"
633785,"9","not_sure","2025-06-11T03:34:07.316562Z",1085677,"/data/upload/272/08b29042-crop_2151_color100_100_100_w40_h28.png",3.12,"2025-06-11T03:34:07.316577Z"
633787,"9","leaf","2025-06-11T03:34:12.087099Z",1085678,"/data/upload/272/d5f4a26c-crop_2321_color0_0_0_w116_h91.png",4.535,"2025-06-11T03:34:12.087119Z"
633789,"9","not_sure","2025-06-11T03:34:14.547916Z",1085679,"/data/upload/272/66cd7973-crop_2179_color100_100_100_w35_h38.png",2.145,"2025-06-11T03:34:14.547985Z"
633791,"9","soil","2025-06-11T03:34:16.258171Z",1085680,"/data/upload/272/c03b3722-crop_2712_color100_100_100_w79_h47.png",1.514,"2025-06-11T03:34:16.258183Z"
633792,"9","leaf","2025-06-11T03:34:18.164995Z",1085681,"/data/upload/272/b9996b2b-crop_1084_color100_100_100_w108_h67.png",1.656,"2025-06-11T03:34:18.165015Z"
633793,"9","soil","2025-06-11T03:34:19.937614Z",1085682,"/data/upload/272/cffcc099-crop_3947_color100_100_100_w110_h67.png",1.462,"2025-06-11T03:34:19.937630Z"
633794,"9","grass","2025-06-11T03:34:21.482389Z",1085683,"/data/upload/272/5a0f0df6-crop_4833_color100_100_100_w129_h98.png",1.308,"2025-06-11T03:34:21.482404Z"
633795,"9","leaf","2025-06-11T03:34:23.227756Z",1085684,"/data/upload/272/e12991d5-crop_4890_color0_0_0_w107_h70.png",1.528,"2025-06-11T03:34:23.227784Z"
633798,"9","soil","2025-06-11T03:34:25.122075Z",1085685,"/data/upload/272/323e8fd8-crop_1413_color100_100_100_w119_h103.png",1.553,"2025-06-11T03:34:25.122095Z"
633800,"9","soil","2025-06-11T03:34:27.037448Z",1085686,"/data/upload/272/e8e49d21-crop_2517_color100_100_100_w97_h43.png",1.612,"2025-06-11T03:34:27.037464Z"
633802,"9","leaf","2025-06-11T03:34:28.694595Z",1085687,"/data/upload/272/b2f96d1d-crop_1114_color100_100_100_w90_h43.png",1.342,"2025-06-11T03:34:28.694616Z"
633805,"9","grass","2025-06-11T03:34:33.163114Z",1085688,"/data/upload/272/aa826b3a-crop_1181_color100_100_100_w55_h47.png",4.18,"2025-06-11T03:34:33.163130Z"
633806,"9","not_sure","2025-06-11T03:34:36.743876Z",1085689,"/data/upload/272/9715099e-crop_0411_color100_100_100_w29_h30.png",3.355,"2025-06-11T03:34:36.743898Z"
633808,"9","not_sure","2025-06-11T03:34:38.802621Z",1085690,"/data/upload/272/aee1d28f-crop_4804_color100_100_100_w81_h42.png",1.822,"2025-06-11T03:34:38.802634Z"
633810,"9","not_sure","2025-06-11T03:34:40.876251Z",1085691,"/data/upload/272/b9d43359-crop_1381_color100_100_100_w106_h49.png",1.814,"2025-06-11T03:34:40.876266Z"
633812,"9","leaf","2025-06-11T03:34:47.228191Z",1085692,"/data/upload/272/c5245826-crop_1691_color0_0_0_w44_h44.png",2.16,"2025-06-11T03:34:47.228203Z"
633813,"9","not_sure","2025-06-11T03:34:49.903213Z",1085693,"/data/upload/272/013b4796-crop_2983_color100_100_100_w53_h45.png",2.402,"2025-06-11T03:34:49.903227Z"
632990,"9","not_sure","2025-06-11T03:19:56.185865Z",1085694,"/data/upload/272/30860758-crop_3386_color100_100_100_w90_h30.png",8.072,"2025-06-11T03:19:56.185880Z"
632993,"9","soil","2025-06-11T03:19:57.781447Z",1085695,"/data/upload/272/03ac59cf-crop_0111_color100_100_100_w139_h108.png",1.379,"2025-06-11T03:19:57.781470Z"
633002,"9","grass","2025-06-11T03:20:05.252184Z",1085696,"/data/upload/272/e373e223-crop_0552_color100_100_100_w110_h91.png",7.135,"2025-06-11T03:20:05.252199Z"
633004,"9","soil","2025-06-11T03:20:06.831324Z",1085697,"/data/upload/272/1d69b3f8-crop_0998_color100_100_100_w99_h89.png",1.408,"2025-06-11T03:20:06.831337Z"
633005,"9","hedge_hog","2025-06-11T03:20:10.407176Z",1085698,"/data/upload/272/97522525-crop_4908_color0_0_0_w48_h36.png",3.315,"2025-06-11T03:20:10.407190Z"
633007,"9","leaf","2025-06-11T03:20:12.421302Z",1085699,"/data/upload/272/950d0812-crop_4189_color0_0_0_w58_h23.png",1.793,"2025-06-11T03:20:12.421315Z"
633009,"9","grass","2025-06-11T03:20:15.238693Z",1085700,"/data/upload/272/4ff3c0a3-crop_2667_color0_0_0_w124_h50.png",2.663,"2025-06-11T03:20:15.238708Z"
633013,"9","hedge_hog","2025-06-11T03:20:20.566046Z",1085701,"/data/upload/272/b7d0a17e-crop_0974_color0_0_0_w73_h29.png",5.149,"2025-06-11T03:20:20.566065Z"
633016,"9","not_sure","2025-06-11T03:20:22.392074Z",1085702,"/data/upload/272/69ce957e-crop_4222_color0_0_0_w54_h20.png",1.597,"2025-06-11T03:20:22.392095Z"
633018,"9","grass","2025-06-11T03:20:23.692052Z",1085703,"/data/upload/272/b228ecd7-crop_1787_color100_100_100_w118_h90.png",1.093,"2025-06-11T03:20:23.692067Z"
633020,"9","grass","2025-06-11T03:20:25.647962Z",1085704,"/data/upload/272/d86c481d-crop_1533_color0_0_0_w135_h49.png",1.723,"2025-06-11T03:20:25.647988Z"
633023,"9","obstacle","2025-06-11T03:20:27.667032Z",1085705,"/data/upload/272/ba31c300-crop_4582_color0_0_0_w157_h14.png",1.879,"2025-06-11T03:20:27.667053Z"
633028,"9","not_sure","2025-06-11T03:20:31.472544Z",1085706,"/data/upload/272/b1828431-crop_4063_color0_0_0_w96_h52.png",3.628,"2025-06-11T03:20:31.472560Z"
633032,"9","not_sure","2025-06-11T03:20:33.888040Z",1085707,"/data/upload/272/ee73c37d-crop_4964_color0_0_0_w32_h29.png",2.158,"2025-06-11T03:20:33.888055Z"
633045,"9","not_sure","2025-06-11T03:20:44.489516Z",1085708,"/data/upload/272/88a2f93c-crop_0367_color100_100_100_w92_h45.png",10.159,"2025-06-11T03:20:44.489536Z"
633049,"9","leaf","2025-06-11T03:20:48.284179Z",1085709,"/data/upload/272/9d8425a3-crop_4048_color0_0_0_w52_h48.png",2.59,"2025-06-11T03:20:48.284192Z"
633053,"9","grass","2025-06-11T03:20:49.895222Z",1085710,"/data/upload/272/1a2e132d-crop_1830_color100_100_100_w140_h64.png",1.25,"2025-06-11T03:20:49.895235Z"
633056,"9","grass","2025-06-11T03:20:53.010582Z",1085711,"/data/upload/272/6e6d1d2f-crop_3836_color0_0_0_w150_h53.png",2.856,"2025-06-11T03:20:53.010597Z"
633059,"9","grass","2025-06-11T03:20:55.519544Z",1085712,"/data/upload/272/cb368905-crop_1536_color100_100_100_w51_h35.png",2.308,"2025-06-11T03:20:55.519560Z"
633062,"9","not_sure","2025-06-11T03:20:56.725130Z",1085713,"/data/upload/272/7a166c2f-crop_2267_color100_100_100_w25_h32.png",0.985,"2025-06-11T03:20:56.725145Z"
633065,"9","hedge_hog","2025-06-11T03:20:58.205579Z",1085714,"/data/upload/272/a503bad2-crop_4380_color0_0_0_w48_h40.png",1.294,"2025-06-11T03:20:58.205599Z"
633082,"9","not_sure","2025-06-11T03:21:14.870502Z",1085715,"/data/upload/272/54b368d2-crop_3340_color100_100_100_w39_h27.png",1.994,"2025-06-11T03:21:14.870518Z"
633085,"9","not_sure","2025-06-11T03:21:16.288554Z",1085716,"/data/upload/272/b998a2af-crop_1933_color100_100_100_w61_h32.png",1.25,"2025-06-11T03:21:16.288569Z"
633087,"9","leaf","2025-06-11T03:21:17.905899Z",1085717,"/data/upload/272/c852cc8c-crop_1773_color0_0_0_w114_h60.png",1.439,"2025-06-11T03:21:17.905919Z"
633088,"9","not_sure","2025-06-11T03:21:19.197875Z",1085718,"/data/upload/272/dfb4ad26-crop_3018_color100_100_100_w52_h28.png",1.101,"2025-06-11T03:21:19.197899Z"
633089,"9","hedge_hog","2025-06-11T03:21:20.877845Z",1085719,"/data/upload/272/5b5dae0f-crop_0913_color0_0_0_w48_h36.png",1.492,"2025-06-11T03:21:20.877860Z"
633091,"9","not_sure","2025-06-11T03:21:22.283738Z",1085720,"/data/upload/272/96f99f33-crop_0900_color100_100_100_w46_h27.png",1.245,"2025-06-11T03:21:22.283753Z"
633096,"9","soil","2025-06-11T03:21:24.869040Z",1085721,"/data/upload/272/5d71b516-crop_2512_color100_100_100_w74_h51.png",1.355,"2025-06-11T03:21:24.869061Z"
633099,"9","soil","2025-06-11T03:21:26.663764Z",1085722,"/data/upload/272/7d75ff05-crop_1315_color100_100_100_w49_h54.png",1.609,"2025-06-11T03:21:26.663779Z"
633103,"9","grass","2025-06-11T03:21:28.160141Z",1085723,"/data/upload/272/fb88ee2e-crop_4090_color100_100_100_w68_h49.png",1.348,"2025-06-11T03:21:28.160154Z"
633107,"9","leaf","2025-06-11T03:21:32.921854Z",1085724,"/data/upload/272/2748d6da-crop_2339_color100_100_100_w71_h41.png",4.538,"2025-06-11T03:21:32.921868Z"
633109,"9","not_sure","2025-06-11T03:21:34.451149Z",1085725,"/data/upload/272/627a4628-crop_1183_color100_100_100_w30_h27.png",1.282,"2025-06-11T03:21:34.451183Z"
633114,"9","grass","2025-06-11T03:21:36.680272Z",1085726,"/data/upload/272/764a194d-crop_2138_color100_100_100_w142_h83.png",2.038,"2025-06-11T03:21:36.680293Z"
633118,"9","leaf","2025-06-11T03:21:40.543393Z",1085727,"/data/upload/272/68bfa04c-crop_1037_color100_100_100_w67_h33.png",3.687,"2025-06-11T03:21:40.543411Z"
633122,"9","not_sure","2025-06-11T03:21:43.490111Z",1085728,"/data/upload/272/a48a6da4-crop_2926_color0_0_0_w45_h17.png",2.508,"2025-06-11T03:21:43.490127Z"
633126,"9","not_sure","2025-06-11T03:21:45.149200Z",1085729,"/data/upload/272/729d440b-crop_3545_color100_100_100_w45_h30.png",1.497,"2025-06-11T03:21:45.149212Z"
633129,"9","not_sure","2025-06-11T03:21:47.217968Z",1085730,"/data/upload/272/ffb08fb4-crop_0911_color100_100_100_w53_h41.png",1.902,"2025-06-11T03:21:47.217984Z"
633131,"9","soil","2025-06-11T03:21:48.687777Z",1085731,"/data/upload/272/cff1c51d-crop_2098_color100_100_100_w75_h77.png",1.299,"2025-06-11T03:21:48.687793Z"
633137,"9","soil","2025-06-11T03:21:55.291074Z",1085732,"/data/upload/272/0ab8d314-crop_3923_color100_100_100_w136_h127.png",6.208,"2025-06-11T03:21:55.291092Z"
633138,"9","not_sure","2025-06-11T03:21:56.648260Z",1085733,"/data/upload/272/b77b5674-crop_1656_color100_100_100_w31_h25.png",1.17,"2025-06-11T03:21:56.648276Z"
633141,"9","not_sure","2025-06-11T03:21:58.475446Z",1085734,"/data/upload/272/397a4f78-crop_0832_color100_100_100_w67_h59.png",1.617,"2025-06-11T03:21:58.475459Z"
633145,"9","soil","2025-06-11T03:22:02.150772Z",1085735,"/data/upload/272/f9262099-crop_4238_color100_100_100_w144_h109.png",3.346,"2025-06-11T03:22:02.150787Z"
633148,"9","leaf","2025-06-11T03:22:07.346942Z",1085736,"/data/upload/272/8489c11f-crop_2954_color0_0_0_w74_h60.png",5.041,"2025-06-11T03:22:07.346961Z"
633151,"9","soil","2025-06-11T03:22:08.995740Z",1085737,"/data/upload/272/6629e85a-crop_4040_color100_100_100_w128_h62.png",1.474,"2025-06-11T03:22:08.995759Z"
633152,"9","soil","2025-06-11T03:22:12.706980Z",1085738,"/data/upload/272/78a7632b-crop_0682_color100_100_100_w92_h30.png",3.057,"2025-06-11T03:22:12.706997Z"
633153,"9","grass","2025-06-11T03:22:16.114033Z",1085739,"/data/upload/272/b334c9e3-crop_4588_color100_100_100_w65_h46.png",3.192,"2025-06-11T03:22:16.114060Z"
633156,"9","hedge_hog","2025-06-11T03:22:18.207545Z",1085740,"/data/upload/272/b7bef1d1-crop_1013_color0_0_0_w38_h22.png",1.79,"2025-06-11T03:22:18.207563Z"
633160,"9","leaf","2025-06-11T03:22:21.149608Z",1085741,"/data/upload/272/646fd10c-crop_1703_color100_100_100_w125_h106.png",2.664,"2025-06-11T03:22:21.149627Z"
633162,"9","not_sure","2025-06-11T03:22:22.460378Z",1085742,"/data/upload/272/1e8d4c0f-crop_0834_color100_100_100_w28_h26.png",1.096,"2025-06-11T03:22:22.460396Z"
633164,"9","grass","2025-06-11T03:22:23.828514Z",1085743,"/data/upload/272/e2cf9650-crop_0729_color100_100_100_w84_h96.png",1.158,"2025-06-11T03:22:23.828533Z"
633167,"9","not_sure","2025-06-11T03:22:25.899395Z",1085744,"/data/upload/272/b765aa18-crop_4281_color100_100_100_w113_h34.png",1.912,"2025-06-11T03:22:25.899415Z"
633169,"9","soil","2025-06-11T03:22:27.475798Z",1085745,"/data/upload/272/62967bbb-crop_4416_color100_100_100_w135_h80.png",1.38,"2025-06-11T03:22:27.475813Z"
633172,"9","not_sure","2025-06-11T03:22:29.058807Z",1085746,"/data/upload/272/d03a14b9-crop_3262_color100_100_100_w31_h32.png",1.417,"2025-06-11T03:22:29.058830Z"
633174,"9","not_sure","2025-06-11T03:22:30.622703Z",1085747,"/data/upload/272/ce2a9cbc-crop_3971_color100_100_100_w56_h31.png",1.315,"2025-06-11T03:22:30.622720Z"
633176,"9","grass","2025-06-11T03:22:31.996649Z",1085748,"/data/upload/272/3217d7f6-crop_2105_color100_100_100_w93_h145.png",1.177,"2025-06-11T03:22:31.996671Z"
633177,"9","grass","2025-06-11T03:22:35.250995Z",1085749,"/data/upload/272/4ea598a6-crop_4382_color100_100_100_w140_h104.png",2.807,"2025-06-11T03:22:35.251011Z"
633179,"9","not_sure","2025-06-11T03:22:37.119829Z",1085750,"/data/upload/272/ecf91131-crop_1137_color100_100_100_w66_h51.png",1.702,"2025-06-11T03:22:37.119844Z"
633182,"9","soil","2025-06-11T03:22:41.458720Z",1085751,"/data/upload/272/9ca8b6b3-crop_3400_color100_100_100_w128_h73.png",4.185,"2025-06-11T03:22:41.458737Z"
633184,"9","not_sure","2025-06-11T03:22:43.580570Z",1085752,"/data/upload/272/62d6f1de-crop_0545_color100_100_100_w75_h33.png",1.923,"2025-06-11T03:22:43.580590Z"
633187,"9","grass","2025-06-11T03:22:45.080405Z",1085753,"/data/upload/272/5e4d2d97-crop_2567_color100_100_100_w47_h47.png",1.24,"2025-06-11T03:22:45.080424Z"
633188,"9","not_sure","2025-06-11T03:22:46.877552Z",1085754,"/data/upload/272/471f3fea-crop_1846_color100_100_100_w62_h40.png",1.609,"2025-06-11T03:22:46.877573Z"
633191,"9","grass","2025-06-11T03:22:48.759699Z",1085755,"/data/upload/272/97277e48-crop_0617_color100_100_100_w105_h76.png",1.544,"2025-06-11T03:22:48.759719Z"
633194,"9","not_sure","2025-06-11T03:22:50.498623Z",1085756,"/data/upload/272/1fa79360-crop_0381_color100_100_100_w131_h63.png",1.579,"2025-06-11T03:22:50.498637Z"
633196,"9","not_sure","2025-06-11T03:22:51.961327Z",1085757,"/data/upload/272/d09ed8e1-crop_2296_color100_100_100_w56_h32.png",1.243,"2025-06-11T03:22:51.961341Z"
633198,"9","not_sure","2025-06-11T03:22:53.385401Z",1085758,"/data/upload/272/bafce678-crop_2709_color100_100_100_w97_h44.png",1.25,"2025-06-11T03:22:53.385421Z"
633200,"9","not_sure","2025-06-11T03:22:54.676483Z",1085759,"/data/upload/272/45506ad8-crop_0619_color100_100_100_w94_h37.png",1.117,"2025-06-11T03:22:54.676500Z"
633202,"9","soil","2025-06-11T03:22:56.560634Z",1085760,"/data/upload/272/c3f8fb57-crop_1428_color100_100_100_w117_h76.png",1.657,"2025-06-11T03:22:56.560664Z"
633205,"9","not_sure","2025-06-11T03:22:58.171331Z",1085761,"/data/upload/272/918c7146-crop_1638_color100_100_100_w38_h58.png",1.425,"2025-06-11T03:22:58.171349Z"
633208,"9","hedge_hog","2025-06-11T03:22:59.910564Z",1085762,"/data/upload/272/c8aa34f0-crop_1448_color0_0_0_w100_h30.png",1.514,"2025-06-11T03:22:59.910578Z"
633209,"9","hedge_hog","2025-06-11T03:23:01.485152Z",1085763,"/data/upload/272/7a5ae84e-crop_3977_color0_0_0_w52_h42.png",1.411,"2025-06-11T03:23:01.485173Z"
633212,"9","not_sure","2025-06-11T03:23:04.602055Z",1085764,"/data/upload/272/329053d5-crop_3325_color100_100_100_w54_h22.png",1.982,"2025-06-11T03:23:04.602068Z"
633215,"9","not_sure","2025-06-11T03:23:05.906168Z",1085765,"/data/upload/272/3c2522aa-crop_1271_color100_100_100_w47_h34.png",1.118,"2025-06-11T03:23:05.906182Z"
633241,"9","not_sure","2025-06-11T03:23:42.745686Z",1085766,"/data/upload/272/69be89c4-crop_1727_color100_100_100_w30_h29.png",29.266,"2025-06-11T03:23:42.745702Z"
633243,"9","not_sure","2025-06-11T03:23:44.244963Z",1085767,"/data/upload/272/a7a7144d-crop_1755_color100_100_100_w79_h53.png",1.331,"2025-06-11T03:23:44.244980Z"
633245,"9","grass","2025-06-11T03:23:45.580655Z",1085768,"/data/upload/272/80b079e6-crop_3199_color100_100_100_w134_h82.png",1.165,"2025-06-11T03:23:45.580675Z"
633247,"9","not_sure","2025-06-11T03:23:47.071658Z",1085769,"/data/upload/272/fcfd717a-crop_1435_color100_100_100_w38_h44.png",1.243,"2025-06-11T03:23:47.071673Z"
633249,"9","grass","2025-06-11T03:23:48.321598Z",1085770,"/data/upload/272/6b143e0f-crop_3866_color100_100_100_w52_h100.png",1.046,"2025-06-11T03:23:48.321610Z"
